Club,Last Name,First Name,Pos,Base Salary,Compensation,Year,Team,uniquename
CHV,Gavin,Blair,M,55000.0,74000.0,2011,Club Deportivo Chivas,Gavin_Blair
CHV,Jazic,Ante,D,115000.0,123500.0,2011,Club Deportivo Chivas,Jazic_Ante
CHV,Kennedy,Dan,GK,62496.0,62496.0,2011,Club Deportivo Chivas,Kennedy_Dan
CHV,LaBrocca,Nick,M,84700.0,87200.0,2011,Club Deportivo Chivas,LaBrocca_Nick
CHV,Lahoud,Michael,M,63360.0,72735.0,2011,Club Deportivo Chivas,Lahoud_Michael
CHV,Lopes,David Junior,D,45000.0,45000.0,2011,Club Deportivo Chivas,Lopes_David Junior
CHV,Mayen,Gerson,M,32604.0,32604.0,2011,Club Deportivo Chivas,Mayen_Gerson
CHV,Mendoza,Francisco,F,55000.0,55000.0,2011,Club Deportivo Chivas,Mendoza_Francisco
CHV,Mondaini,Marcos,F,45000.0,45000.0,2011,Club Deportivo Chivas,Mondaini_Marcos
CHV,Moreno,Alejandro,F,172000.0,182000.0,2011,Club Deportivo Chivas,Moreno_Alejandro
CHV,Nagamura,Paulo,M,225000.0,230500.0,2011,Club Deportivo Chivas,Nagamura_Paulo
CHV,Pearce,Heath,D,247825.0,257325.0,2011,Club Deportivo Chivas,Pearce_Heath
CHV,Thornton,Zach,GK,155000.0,162500.0,2011,Club Deportivo Chivas,Thornton_Zach
CHV,Trujillo,Mariano,M,99225.0,99225.0,2011,Club Deportivo Chivas,Trujillo_Mariano
CHV,Umana,Michael,D,138000.0,145500.0,2011,Club Deportivo Chivas,Umana_Michael
CHV,Valentin,Zarek,D,80000.0,132000.0,2011,Club Deportivo Chivas,Valentin_Zarek
CHV,Zemanski,Ben,M,44000.0,44000.0,2011,Club Deportivo Chivas,Zemanski_Ben
CHV,Agudelo,Juan,F,70000.0,100000.0,2012,Club Deportivo Chivas,Agudelo_Juan
CHV,Angel,Juan Pablo,F,350000.0,600000.0,2012,Club Deportivo Chivas,Angel_Juan Pablo
CHV,Bolanos,Miller,M,48000.0,48000.0,2012,Club Deportivo Chivas,Bolanos_Miller
CHV,Bowen,Tristan,F,100000.0,131363.0,2012,Club Deportivo Chivas,Bowen_Tristan
CHV,Burling,Bobby,D,48000.0,51333.0,2012,Club Deportivo Chivas,Burling_Bobby
CHV,Califf,Danny,D,275000.0,275000.0,2012,Club Deportivo Chivas,Califf_Danny
CHV,Cardozo,Paolo,M,70000.0,81250.0,2012,Club Deportivo Chivas,Cardozo_Paolo
CHV,Correa,Jose Erik,F,48000.0,48000.0,2012,Club Deportivo Chivas,Correa_Jose Erik
CHV,Courtois,Laurent,M,120000.0,120000.0,2012,Club Deportivo Chivas,Courtois_Laurent
CHV,Delgado,Marco,M,44000.0,46500.0,2012,Club Deportivo Chivas,Delgado_Marco
CHV,Iraheta,Marvin,M,33750.0,33750.0,2012,Club Deportivo Chivas,Iraheta_Marvin
CHV,Jazic,Ante,D,117500.0,117500.0,2012,Club Deportivo Chivas,Jazic_Ante
CHV,Joseph,Shalrie,M,495000.0,554333.0,2012,Club Deportivo Chivas,Joseph_Shalrie
CHV,Kennedy,Dan,GK,175000.0,175000.0,2012,Club Deportivo Chivas,Kennedy_Dan
CHV,LaBrocca,Nick,M,95288.0,97788.0,2012,Club Deportivo Chivas,LaBrocca_Nick
CHV,McKenzie,Rauwshan,D,44000.0,44000.0,2012,Club Deportivo Chivas,McKenzie_Rauwshan
CHV,McLain,Patrick,GK,33750.0,33750.0,2012,Club Deportivo Chivas,McLain_Patrick
CHV,Melia,Tim,GK,44000.0,44000.0,2012,Club Deportivo Chivas,Melia_Tim
CHV,Minda,Oswaldo,M,50000.0,68750.0,2012,Club Deportivo Chivas,Minda_Oswaldo
CHV,Moreno,Alejandro,F,185000.0,195000.0,2012,Club Deportivo Chivas,Moreno_Alejandro
CHV,Riley,James,D,120000.0,125750.0,2012,Club Deportivo Chivas,Riley_James
CHV,Romero,Cesar,F,33750.0,33750.0,2012,Club Deportivo Chivas,Romero_Cesar
CHV,Smith,Ryan,M-F,160000.0,205666.0,2012,Club Deportivo Chivas,Smith_Ryan
CHV,Townsend,Casey,F,44000.0,79000.0,2012,Club Deportivo Chivas,Townsend_Casey
CHV,Vagenas,Peter,M,70000.0,85000.0,2012,Club Deportivo Chivas,Vagenas_Peter
CHV,Valencia,John,D,50000.0,50000.0,2012,Club Deportivo Chivas,Valencia_John
CHV,Villafana,Jorge,F,66000.0,67666.0,2012,Club Deportivo Chivas,Villafana_Jorge
CHV,Zemanski,Ben,M,57690.0,60190.0,2012,Club Deportivo Chivas,Zemanski_Ben
CHV,Alvarez,Carlos,M,46500.0,81500.0,2013,Club Deportivo Chivas,Alvarez_Carlos
CHV,Antunez,Daniel,M,65000.0,72500.0,2013,Club Deportivo Chivas,Antunez_Daniel
CHV,Avila,Eric,M,100000.0,120000.0,2013,Club Deportivo Chivas,Avila_Eric
CHV,Bocanegra,Carlos,D,228000.0,261333.0,2013,Club Deportivo Chivas,Bocanegra_Carlos
CHV,Borja,Carlos,D,46500.0,46500.0,2013,Club Deportivo Chivas,Borja_Carlos
CHV,Bowen,Tristan,F,125000.0,156363.0,2013,Club Deportivo Chivas,Bowen_Tristan
CHV,Burling,Bobby,D,85000.0,88333.0,2013,Club Deportivo Chivas,Burling_Bobby
CHV,Calvert,Caleb,F,48000.0,55500.0,2013,Club Deportivo Chivas,Calvert_Caleb
CHV,Chueca,Carlo,M,35125.0,35125.0,2013,Club Deportivo Chivas,Chueca_Carlo
CHV,Correa,Jose Erick,F,60000.0,60000.0,2013,Club Deportivo Chivas,Correa_Jose Erick
CHV,de la Fuente,Bryan,F,35125.0,35125.0,2013,Club Deportivo Chivas,de la Fuente_Bryan
CHV,de Luna,Mario,D,120000.0,120000.0,2013,Club Deportivo Chivas,de Luna_Mario
CHV,Delgado,Marco,M,50000.0,52500.0,2013,Club Deportivo Chivas,Delgado_Marco
CHV,Farfan,Gabriel,M,50820.0,50820.0,2013,Club Deportivo Chivas,Farfan_Gabriel
CHV,Fondy,Matthew,F,46500.0,46500.0,2013,Club Deportivo Chivas,Fondy_Matthew
CHV,Frias,Jaime,D,60000.0,60000.0,2013,Club Deportivo Chivas,Frias_Jaime
CHV,Iraheta,Marvin,M,46500.0,46500.0,2013,Club Deportivo Chivas,Iraheta_Marvin
CHV,Jazic,Ante,D,132187.0,132187.0,2013,Club Deportivo Chivas,Jazic_Ante
CHV,Kennedy,Dan,GK,192500.0,194166.0,2013,Club Deportivo Chivas,Kennedy_Dan
CHV,McLain,Patrick,GK,46500.0,46500.0,2013,Club Deportivo Chivas,McLain_Patrick
CHV,Mejia,Edgar,M,140000.0,140000.0,2013,Club Deportivo Chivas,Mejia_Edgar
CHV,Melia,Tim,GK,60000.0,65000.0,2013,Club Deportivo Chivas,Melia_Tim
CHV,Minda,Oswaldo,M,125000.0,143750.0,2013,Club Deportivo Chivas,Minda_Oswaldo
CHV,Morales,Julio,F,35125.0,35125.0,2013,Club Deportivo Chivas,Morales_Julio
CHV,Purdy,Steven,D,80004.0,80004.0,2013,Club Deportivo Chivas,Purdy_Steven
CHV,Rivera,Jose Manuel,F,116000.0,116000.0,2013,Club Deportivo Chivas,Rivera_Jose Manuel
CHV,Soto,Josue,M,35125.0,35125.0,2013,Club Deportivo Chivas,Soto_Josue
CHV,Torres,Erick,F,129996.0,129996.0,2013,Club Deportivo Chivas,Torres_Erick
CHV,Villafana,Jorge,F,69300.0,70966.0,2013,Club Deportivo Chivas,Villafana_Jorge
CHV,Avila,Eric,M,115000.0,135000.0,2014,Club Deportivo Chivas,Avila_Eric
CHV,Barrera,Leandro,F,50000.0,50000.0,2014,Club Deportivo Chivas,Barrera_Leandro
CHV,Bocanegra,Carlos,D,300000.0,333333.0,2014,Club Deportivo Chivas,Bocanegra_Carlos
CHV,Bolanos,Luis,F,48504.0,48504.0,2014,Club Deportivo Chivas,Bolanos_Luis
CHV,Borja,Felix,F,48504.0,48504.0,2014,Club Deportivo Chivas,Borja_Felix
CHV,Burling,Bobby,D,115000.0,122500.0,2014,Club Deportivo Chivas,Burling_Bobby
CHV,Calvert,Caleb,F,55000.0,62500.0,2014,Club Deportivo Chivas,Calvert_Caleb
CHV,Chavez,Marvin,M,200000.0,200000.0,2014,Club Deportivo Chivas,Chavez_Marvin
CHV,Correa,Jose Erick,F,70000.0,70000.0,2014,Club Deportivo Chivas,Correa_Jose Erick
CHV,Delgado,Marco,M,75000.0,77500.0,2014,Club Deportivo Chivas,Delgado_Marco
CHV,Dunn,Matthew,M,48500.0,48500.0,2014,Club Deportivo Chivas,Dunn_Matthew
CHV,Finley,Ryan,F,51150.0,78650.0,2014,Club Deportivo Chivas,Finley_Ryan
CHV,Hurtado,Jhon Kennedy,D,210000.0,210000.0,2014,Club Deportivo Chivas,Hurtado_Jhon Kennedy
CHV,Jean-Baptiste,Andrew,D,80000.0,95000.0,2014,Club Deportivo Chivas,Jean-Baptiste_Andrew
CHV,Kaji,Akira,D,48504.0,48504.0,2014,Club Deportivo Chivas,Kaji_Akira
CHV,Kennedy,Dan,GK,211750.0,213416.0,2014,Club Deportivo Chivas,Kennedy_Dan
CHV,Lochhead,Tony,D,125000.0,125000.0,2014,Club Deportivo Chivas,Lochhead_Tony
CHV,McNamara,Thomas,M,48500.0,60000.0,2014,Club Deportivo Chivas,McNamara_Thomas
CHV,Minda,Oswaldo,M,150000.0,168750.0,2014,Club Deportivo Chivas,Minda_Oswaldo
CHV,Nwiloh,Michael,D,36504.0,36504.0,2014,Club Deportivo Chivas,Nwiloh_Michael
CHV,Pelletieri,Agustin,M,90000.0,90000.0,2014,Club Deportivo Chivas,Pelletieri_Agustin
CHV,Reo-Coker,Nigel,D-M,400000.0,446500.0,2014,Club Deportivo Chivas,Reo-Coker_Nigel
CHV,Rivero,Martin,M,50004.0,50004.0,2014,Club Deportivo Chivas,Rivero_Martin
CHV,Spangenberg,Trevor,GK,36504.0,36504.0,2014,Club Deportivo Chivas,Spangenberg_Trevor
CHV,Sturgis,Nathan,D-M,114000.0,120333.0,2014,Club Deportivo Chivas,Sturgis_Nathan
CHV,Toia,Donny,D,36500.0,36500.0,2014,Club Deportivo Chivas,Toia_Donny
CHV,Torres,Erick,F,152004.0,152004.0,2014,Club Deportivo Chivas,Torres_Erick
CHV,Tyrpak,Kristopher,F,36504.0,36504.0,2014,Club Deportivo Chivas,Tyrpak_Kristopher
CHV,Zavaleta,Eriq,F,75000.0,105600.0,2014,Club Deportivo Chivas,Zavaleta_Eriq
HOU,Ashe,Corey,M,30000.0,30000.0,2007,Houston Dynamo,Ashe_Corey
HOU,Barrett,Wade,D,141750.0,141750.0,2007,Houston Dynamo,Barrett_Wade
HOU,Chabala,Mike,M,17700.0,17700.0,2007,Houston Dynamo,Chabala_Mike
HOU,Ching,Brian,F,220000.0,220000.0,2007,Houston Dynamo,Ching_Brian
HOU,Clark,Ricardo,M,195000.0,195000.0,2007,Houston Dynamo,Clark_Ricardo
HOU,Cochrane,Ryan,D,51149.0,66149.0,2007,Houston Dynamo,Cochrane_Ryan
HOU,Dalglish,Paul,F,96000.0,101000.0,2007,Houston Dynamo,Dalglish_Paul
HOU,Davis,Brad,M,120000.0,120000.0,2007,Houston Dynamo,Davis_Brad
HOU,DeRosario,Dwayne,M,324999.0,324999.0,2007,Houston Dynamo,DeRosario_Dwayne
HOU,Ebert,Eric,M,12900.0,12900.0,2007,Houston Dynamo,Ebert_Eric
HOU,Hatzke,Nick,M,12900.0,12900.0,2007,Houston Dynamo,Hatzke_Nick
HOU,Hayden,John-Michael,M,17700.0,17700.0,2007,Houston Dynamo,Hayden_John-Michael
HOU,Hoerner,Kenneth,M-F,12900.0,12900.0,2007,Houston Dynamo,Hoerner_Kenneth
HOU,Holden,Stuart,M,31500.0,31500.0,2007,Houston Dynamo,Holden_Stuart
HOU,Ianni,Patrick,D,70000.0,103000.0,2007,Houston Dynamo,Ianni_Patrick
HOU,James,Jordan,GK,12900.0,12900.0,2007,Houston Dynamo,James_Jordan
HOU,Jaqua,Nate,F,112500.0,119525.0,2007,Houston Dynamo,Jaqua_Nate
HOU,Moloi,Mpho,M,17700.0,17700.0,2007,Houston Dynamo,Moloi_Mpho
HOU,Mullan,Brian,M,125000.0,125000.0,2007,Houston Dynamo,Mullan_Brian
HOU,Mulrooney,Richard,M,220000.0,233200.0,2007,Houston Dynamo,Mulrooney_Richard
HOU,Ngwenya,Joseph,F,51148.0,62023.0,2007,Houston Dynamo,Ngwenya_Joseph
HOU,Onstad,Pat,GK,168000.0,168000.0,2007,Houston Dynamo,Onstad_Pat
HOU,Robinson,Eddie,D,110000.0,110000.0,2007,Houston Dynamo,Robinson_Eddie
HOU,Ustruck,Erik,M,12900.0,12900.0,2007,Houston Dynamo,Ustruck_Erik
HOU,Waibel,Craig,D,85000.0,85000.0,2007,Houston Dynamo,Waibel_Craig
HOU,Wells,Zachary,GK,50400.0,50400.0,2007,Houston Dynamo,Wells_Zachary
HOU,Wondolowski,Chris,M,30000.0,30000.0,2007,Houston Dynamo,Wondolowski_Chris
HOU,Alcaraz,Johnny,M,12900.0,12900.0,2008,Houston Dynamo,Alcaraz_Johnny
HOU,Ashe,Corey,M,33000.0,33000.0,2008,Houston Dynamo,Ashe_Corey
HOU,Barrett,Wade,D,148838.0,148838.0,2008,Houston Dynamo,Barrett_Wade
HOU,Boswell,Robert,D,33000.0,33000.0,2008,Houston Dynamo,Boswell_Robert
HOU,Brown,Kyle,F,33000.0,33000.0,2008,Houston Dynamo,Brown_Kyle
HOU,Caig,Tony,GK,52596.0,52596.0,2008,Houston Dynamo,Caig_Tony
HOU,Cameron,Geoff,M,33000.0,33000.0,2008,Houston Dynamo,Cameron_Geoff
HOU,Chabala,Michael,M,17700.0,17700.0,2008,Houston Dynamo,Chabala_Michael
HOU,Ching,Brian,F,231000.0,231000.0,2008,Houston Dynamo,Ching_Brian
HOU,Clark,Ricardo,M,225500.0,225500.0,2008,Houston Dynamo,Clark_Ricardo
HOU,Davis,Brad,M,126000.0,126000.0,2008,Houston Dynamo,Davis_Brad
HOU,DeRosario,Dwayne,M,324999.0,324999.0,2008,Houston Dynamo,DeRosario_Dwayne
HOU,Hatzke,Nick,M,12900.0,12900.0,2008,Houston Dynamo,Hatzke_Nick
HOU,Hayden,John-Michael,M,17700.0,17700.0,2008,Houston Dynamo,Hayden_John-Michael
HOU,Holden,Stuart,M,33075.0,33075.0,2008,Houston Dynamo,Holden_Stuart
HOU,Ianni,Patrick,D,75000.0,108000.0,2008,Houston Dynamo,Ianni_Patrick
HOU,Jaqua,Nate,F,156000.0,174125.0,2008,Houston Dynamo,Jaqua_Nate
HOU,Kamara,Kei,F,47850.0,57850.0,2008,Houston Dynamo,Kamara_Kei
HOU,Kpene,Guy,F,12900.0,12900.0,2008,Houston Dynamo,Kpene_Guy
HOU,Mullan,Brian,M,156240.0,165552.0,2008,Houston Dynamo,Mullan_Brian
HOU,Mulrooney,Richard,M,157500.0,157500.0,2008,Houston Dynamo,Mulrooney_Richard
HOU,Onstad,Pat,GK,173000.0,173000.0,2008,Houston Dynamo,Onstad_Pat
HOU,Robinson,Eddie,D,131250.0,131250.0,2008,Houston Dynamo,Robinson_Eddie
HOU,Ustruck,Erik,M,12900.0,12900.0,2008,Houston Dynamo,Ustruck_Erik
HOU,Waibel,Craig,D,70008.0,70008.0,2008,Houston Dynamo,Waibel_Craig
HOU,Waller,Corbin,GK,12900.0,12900.0,2008,Houston Dynamo,Waller_Corbin
HOU,Wondolowski,Chris,M,33000.0,33000.0,2008,Houston Dynamo,Wondolowski_Chris
HOU,Wondolowski,Stephen,D,12900.0,12900.0,2008,Houston Dynamo,Wondolowski_Stephen
HOU,Ashe,Corey,M,34650.0,34650.0,2009,Houston Dynamo,Ashe_Corey
HOU,Barrett,Wade,D,154000.0,156500.0,2009,Houston Dynamo,Barrett_Wade
HOU,Boswell,Robert,D,150000.0,150000.0,2009,Houston Dynamo,Boswell_Robert
HOU,Cameron,Geoff,M,34650.0,34650.0,2009,Houston Dynamo,Cameron_Geoff
HOU,Chabala,Michael,M,34000.0,34000.0,2009,Houston Dynamo,Chabala_Michael
HOU,Ching,Brian,F,242550.0,242550.0,2009,Houston Dynamo,Ching_Brian
HOU,Clark,Ricardo,M,248050.0,248050.0,2009,Houston Dynamo,Clark_Ricardo
HOU,Cochrane,Ryan,D,145000.0,146250.0,2009,Houston Dynamo,Cochrane_Ryan
HOU,Cruz,Danny,M,55000.0,98000.0,2009,Houston Dynamo,Cruz_Danny
HOU,Davis,Brad,M,132300.0,132300.0,2009,Houston Dynamo,Davis_Brad
HOU,Deric,Tyler,GK,20100.0,20100.0,2009,Houston Dynamo,Deric_Tyler
HOU,Garcia,Felix,F,65000.0,99000.0,2009,Houston Dynamo,Garcia_Felix
HOU,Hainault,Andre,D,42000.0,55125.0,2009,Houston Dynamo,Hainault_Andre
HOU,Hall,Tally,GK,45000.0,54375.0,2009,Houston Dynamo,Hall_Tally
HOU,Hayden,John-Michael,M,20100.0,20100.0,2009,Houston Dynamo,Hayden_John-Michael
HOU,Holden,Stuart,M,34728.0,34728.0,2009,Houston Dynamo,Holden_Stuart
HOU,Landin,Luis Angel,F,120000.0,120000.0,2009,Houston Dynamo,Landin_Luis Angel
HOU,Mullan,Brian,M,171000.0,180312.0,2009,Houston Dynamo,Mullan_Brian
HOU,Mulrooney,Richard,M,165375.0,165375.0,2009,Houston Dynamo,Mulrooney_Richard
HOU,Oduro,Dominic,F,34650.0,34650.0,2009,Houston Dynamo,Oduro_Dominic
HOU,Onstad,Pat,GK,181650.0,181650.0,2009,Houston Dynamo,Onstad_Pat
HOU,Robinson,Eddie,D,137812.0,137812.0,2009,Houston Dynamo,Robinson_Eddie
HOU,Thompson,Abe,F,60000.0,63625.0,2009,Houston Dynamo,Thompson_Abe
HOU,Ustruck,Erik,F,20100.0,20100.0,2009,Houston Dynamo,Ustruck_Erik
HOU,Waibel,Craig,D,77008.0,77008.0,2009,Houston Dynamo,Waibel_Craig
HOU,Weaver,Cam,F,64980.0,73230.0,2009,Houston Dynamo,Weaver_Cam
HOU,Appiah,Samuel,M,40000.0,40000.0,2010,Houston Dynamo,Appiah_Samuel
HOU,Ashe,Corey,M,40000.0,40000.0,2010,Houston Dynamo,Ashe_Corey
HOU,Boswell,Robert,D,190000.0,190000.0,2010,Houston Dynamo,Boswell_Robert
HOU,Cameron,Geoff,M,40000.0,40000.0,2010,Houston Dynamo,Cameron_Geoff
HOU,Chabala,Michael,M,40000.0,40000.0,2010,Houston Dynamo,Chabala_Michael
HOU,Ching,Brian,F,350000.0,350000.0,2010,Houston Dynamo,Ching_Brian
HOU,Cochrane,Ryan,D,100000.0,100000.0,2010,Houston Dynamo,Cochrane_Ryan
HOU,Cruz,Danny,M,75000.0,118000.0,2010,Houston Dynamo,Cruz_Danny
HOU,Davis,Brad,M,215000.0,258062.0,2010,Houston Dynamo,Davis_Brad
HOU,Deric,Tyler,GK,40000.0,40000.0,2010,Houston Dynamo,Deric_Tyler
HOU,Hainault,Andrew,D,110000.0,123125.0,2010,Houston Dynamo,Hainault_Andrew
HOU,Hall,Tally,GK,60000.0,69375.0,2010,Houston Dynamo,Hall_Tally
HOU,Mullan,Brian,M,180500.0,189812.0,2010,Houston Dynamo,Mullan_Brian
HOU,Mulrooney,Richard,M,120000.0,125000.0,2010,Houston Dynamo,Mulrooney_Richard
HOU,Navas,Francisco,M,40000.0,40000.0,2010,Houston Dynamo,Navas_Francisco
HOU,Ngwenya,Joseph,M-F,72000.0,72000.0,2010,Houston Dynamo,Ngwenya_Joseph
HOU,Obodai,Anthony,M,96000.0,112666.0,2010,Houston Dynamo,Obodai_Anthony
HOU,Oduro,Dominic,F,40000.0,40000.0,2010,Houston Dynamo,Oduro_Dominic
HOU,Onstad,Patrick,GK,164000.0,172333.0,2010,Houston Dynamo,Onstad_Patrick
HOU,Palmer,Lovel,M,60000.0,71250.0,2010,Houston Dynamo,Palmer_Lovel
HOU,Robinson,Eddie,D,135000.0,145000.0,2010,Houston Dynamo,Robinson_Eddie
HOU,Serioux,Adrian,D,96000.0,96000.0,2010,Houston Dynamo,Serioux_Adrian
HOU,Weaver,Cam,F,85000.0,93250.0,2010,Houston Dynamo,Weaver_Cam
HOU,Ashe,Corey,M,80000.0,84500.0,2011,Houston Dynamo,Ashe_Corey
HOU,Boswell,Bobby,D,210000.0,210000.0,2011,Houston Dynamo,Boswell_Bobby
HOU,Bruin,Will,F,80000.0,125000.0,2011,Houston Dynamo,Bruin_Will
HOU,Camargo,Luiz,M,168000.0,178000.0,2011,Houston Dynamo,Camargo_Luiz
HOU,Cameron,Geoff,M,220000.0,245000.0,2011,Houston Dynamo,Cameron_Geoff
HOU,Carr,Calen,F,74813.0,79063.0,2011,Houston Dynamo,Carr_Calen
HOU,Ching,Brian,F,375000.0,412500.0,2011,Houston Dynamo,Ching_Brian
HOU,Clark,Colin,M,93713.0,98713.0,2011,Houston Dynamo,Clark_Colin
HOU,Costly,Carlo,F,335000.0,425583.0,2011,Houston Dynamo,Costly_Carlo
HOU,Cruz,Danny,M,80000.0,123000.0,2011,Houston Dynamo,Cruz_Danny
HOU,Davis,Brad,M,235000.0,278062.0,2011,Houston Dynamo,Davis_Brad
HOU,Deric,Tyler,GK,42000.0,42000.0,2011,Houston Dynamo,Deric_Tyler
HOU,Dixon,Alex,M,45000.0,50000.0,2011,Houston Dynamo,Dixon_Alex
HOU,Freeman,Hunter,D,150000.0,160833.0,2011,Houston Dynamo,Freeman_Hunter
HOU,Garey,Jason,F,80000.0,81250.0,2011,Houston Dynamo,Garey_Jason
HOU,Hainault,Andrew,D,135000.0,148125.0,2011,Houston Dynamo,Hainault_Andrew
HOU,Hall,Tally,GK,85000.0,94375.0,2011,Houston Dynamo,Hall_Tally
HOU,Moffat,Adam,M,56700.0,56700.0,2011,Houston Dynamo,Moffat_Adam
HOU,Navas,Francisco,M,42000.0,46250.0,2011,Houston Dynamo,Navas_Francisco
HOU,Newton,Evan,GK,32600.0,32600.0,2011,Houston Dynamo,Newton_Evan
HOU,Robinson,Eddie,D,120000.0,120000.0,2011,Houston Dynamo,Robinson_Eddie
HOU,Sarkodie,Kofi,D,65000.0,110500.0,2011,Houston Dynamo,Sarkodie_Kofi
HOU,Soto,Josue,M,32600.0,38225.0,2011,Houston Dynamo,Soto_Josue
HOU,Taylor,Jermaine,D,57500.0,62500.0,2011,Houston Dynamo,Taylor_Jermaine
HOU,Watson,Je-Vaughn,M,75000.0,91875.0,2011,Houston Dynamo,Watson_Je-Vaughn
HOU,Weaver,Cam,F,89250.0,97500.0,2011,Houston Dynamo,Weaver_Cam
HOU,Ashe,Corey,M,90000.0,94500.0,2012,Houston Dynamo,Ashe_Corey
HOU,Barnes,Giles,M,120000.0,132750.0,2012,Houston Dynamo,Barnes_Giles
HOU,Boswell,Bobby,D,200000.0,200000.0,2012,Houston Dynamo,Boswell_Bobby
HOU,Bruin,Will,F,90000.0,135000.0,2012,Houston Dynamo,Bruin_Will
HOU,Camargo,Luiz,M,192000.0,202000.0,2012,Houston Dynamo,Camargo_Luiz
HOU,Carr,Calen,F,78554.0,82804.0,2012,Houston Dynamo,Carr_Calen
HOU,Ching,Brian,F,192000.0,236000.0,2012,Houston Dynamo,Ching_Brian
HOU,Clark,Colin,M,105427.0,110427.0,2012,Houston Dynamo,Clark_Colin
HOU,Clark,Ricardo,M,260000.0,293750.0,2012,Houston Dynamo,Clark_Ricardo
HOU,Creavalle,Warren,D,44000.0,44000.0,2012,Houston Dynamo,Creavalle_Warren
HOU,Davis,Brad,M,265000.0,312062.0,2012,Houston Dynamo,Davis_Brad
HOU,Deric,Tyler,GK,44100.0,44100.0,2012,Houston Dynamo,Deric_Tyler
HOU,Dixon,Alex,M,47250.0,52250.0,2012,Houston Dynamo,Dixon_Alex
HOU,Garcia,Oscar,F,120000.0,151250.0,2012,Houston Dynamo,Garcia_Oscar
HOU,Hainault,Andrew,D,150000.0,163125.0,2012,Houston Dynamo,Hainault_Andrew
HOU,Hall,Tally,GK,120000.0,129375.0,2012,Houston Dynamo,Hall_Tally
HOU,Kandji,Macoumba,F,135000.0,162988.0,2012,Houston Dynamo,Kandji_Macoumba
HOU,Marscheider,Erich,GK,33750.0,33750.0,2012,Houston Dynamo,Marscheider_Erich
HOU,Moffat,Adam,M,59535.0,59535.0,2012,Houston Dynamo,Moffat_Adam
HOU,Ownby,Brian,M,44000.0,44000.0,2012,Houston Dynamo,Ownby_Brian
HOU,Rolfe,Colin,F,44000.0,59000.0,2012,Houston Dynamo,Rolfe_Colin
HOU,Sarkodie,Kofi,D,90000.0,135500.0,2012,Houston Dynamo,Sarkodie_Kofi
HOU,Soto,Josue,M,33750.0,38750.0,2012,Houston Dynamo,Soto_Josue
HOU,Sturgis,Nathan,D-M,89250.0,93500.0,2012,Houston Dynamo,Sturgis_Nathan
HOU,Taylor,Jermaine,D,60375.0,65375.0,2012,Houston Dynamo,Taylor_Jermaine
HOU,Watson,Je-Vaughn,M,95000.0,111875.0,2012,Houston Dynamo,Watson_Je-Vaughn
HOU,Weaver,Cam,F,98175.0,106425.0,2012,Houston Dynamo,Weaver_Cam
HOU,Arena,Anthony,D,35125.0,35125.0,2013,Houston Dynamo,Arena_Anthony
HOU,Ashe,Corey,M,101250.0,105750.0,2013,Houston Dynamo,Ashe_Corey
HOU,Barnes,Giles,M,175000.0,184187.0,2013,Houston Dynamo,Barnes_Giles
HOU,Boniek Garcia,Oscar,F,130000.0,161250.0,2013,Houston Dynamo,Boniek Garcia_Oscar
HOU,Boswell,Bobby,D,220000.0,220000.0,2013,Houston Dynamo,Boswell_Bobby
HOU,Bruin,Will,F,120000.0,165000.0,2013,Houston Dynamo,Bruin_Will
HOU,Brunner,Eric,D,120000.0,120625.0,2013,Houston Dynamo,Brunner_Eric
HOU,Carr,Calen,F,90338.0,94588.0,2013,Houston Dynamo,Carr_Calen
HOU,Carrasco,Servando,M,46500.0,46500.0,2013,Houston Dynamo,Carrasco_Servando
HOU,Chabala,Michael,M,55008.0,57508.0,2013,Houston Dynamo,Chabala_Michael
HOU,Ching,Brian,F,50000.0,75000.0,2013,Houston Dynamo,Ching_Brian
HOU,Clark,Ricardo,M,274000.0,307750.0,2013,Houston Dynamo,Clark_Ricardo
HOU,Creavalle,Warren,D,46500.0,46500.0,2013,Houston Dynamo,Creavalle_Warren
HOU,Cummings,Omar,F,225000.0,239000.0,2013,Houston Dynamo,Cummings_Omar
HOU,Davis,Brad,M,325000.0,372062.0,2013,Houston Dynamo,Davis_Brad
HOU,Deric,Tyler,GK,80000.0,87666.0,2013,Houston Dynamo,Deric_Tyler
HOU,Dixon,Alex,M,49612.0,54612.0,2013,Houston Dynamo,Dixon_Alex
HOU,Driver,Andrew,M,95000.0,95000.0,2013,Houston Dynamo,Driver_Andrew
HOU,Hall,Tally,GK,185000.0,198500.0,2013,Houston Dynamo,Hall_Tally
HOU,Johnson,Jason,F,70000.0,111000.0,2013,Houston Dynamo,Johnson_Jason
HOU,Lopez,Alexander,M,192000.0,212000.0,2013,Houston Dynamo,Lopez_Alexander
HOU,Marscheider,Erich,GK,46500.0,46500.0,2013,Houston Dynamo,Marscheider_Erich
HOU,Ownby,Brian,M,46500.0,46500.0,2013,Houston Dynamo,Ownby_Brian
HOU,Salazar,Bryan,F,46500.0,47500.0,2013,Houston Dynamo,Salazar_Bryan
HOU,Sarkodie,Kofi,D,100000.0,145500.0,2013,Houston Dynamo,Sarkodie_Kofi
HOU,Taylor,Jermaine,D,160000.0,169500.0,2013,Houston Dynamo,Taylor_Jermaine
HOU,Weaver,Cam,F,100000.0,108406.0,2013,Houston Dynamo,Weaver_Cam
